company_id,status,exchange,ticker,symbol,stored_name,gurufocus_name,detail,gurufocus_url
192,RESTRICTED,LSE,JDG,LSE:JDG,Judges Scientific,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:JDG/summary
193,RESTRICTED,LSE,LSEG,LSE:LSEG,LSEG,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:LSEG/summary
194,RESTRICTED,LSE,NET,LSE:NET,Netcall,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:NET/summary
195,RESTRICTED,LSE,RKT,LSE:RKT,Reckitt Benckiser,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:RKT/summary
196,RESTRICTED,LSE,REL,LSE:REL,RELX,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:REL/summary
197,RESTRICTED,LSE,RMV,LSE:RMV,Rightmove,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:RMV/summary
198,RESTRICTED,LSE,SGE,LSE:SGE,Sage Group,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:SGE/summary
199,RESTRICTED,LSE,SCT,LSE:SCT,Softcat,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:SCT/summary
200,RESTRICTED,LSE,SPSY,LSE:SPSY,Spectra Systems,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:SPSY/summary
201,RESTRICTED,LSE,SPX,LSE:SPX,Spirax Sarco,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:SPX/summary
202,RESTRICTED,LSE,TET,LSE:TET,Treatt,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:TET/summary
203,RESTRICTED,LSE,TSTL,LSE:TSTL,Tristel,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:TSTL/summary
204,RESTRICTED,LSE,YOU,LSE:YOU,YouGov,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:YOU/summary
205,OK,NYSE,AOS,AOS,A.O. Smith Corp,A.O. Smith Corp,name matches,https://www.gurufocus.com/stock/AOS/summary
206,OK,NYSE,ABT,ABT,Abbott Laboratories,Abbott Laboratories,name matches,https://www.gurufocus.com/stock/ABT/summary
207,OK,NYSE,ABBV,ABBV,AbbVie Inc,AbbVie Inc,name matches,https://www.gurufocus.com/stock/ABBV/summary
208,OK,NASDAQ,ADBE,ADBE,Adobe Inc,Adobe Inc,name matches,https://www.gurufocus.com/stock/ADBE/summary
209,OK,NASDAQ,AMD,AMD,Advanced Micro Devices Inc,Advanced Micro Devices Inc,name matches,https://www.gurufocus.com/stock/AMD/summary
210,OK,NYSE,A,A,Agilent Technologies Inc,Agilent Technologies Inc,name matches,https://www.gurufocus.com/stock/A/summary
211,OK,NASDAQ,GOOGL,GOOGL,Alphabet Inc,Alphabet Inc,name matches,https://www.gurufocus.com/stock/GOOGL/summary
212,OK,NASDAQ,AMZN,AMZN,Amazon.com Inc,Amazon.com Inc,name matches,https://www.gurufocus.com/stock/AMZN/summary
213,OK,NYSE,AMT,AMT,American Tower Corp,American Tower Corp,name matches,https://www.gurufocus.com/stock/AMT/summary
214,OK,NYSE,AME,AME,AMETEK Inc,AMETEK Inc,name matches,https://www.gurufocus.com/stock/AME/summary
215,OK,NYSE,APH,APH,Amphenol Corp,Amphenol Corp,name matches,https://www.gurufocus.com/stock/APH/summary
216,OK,NASDAQ,ADI,ADI,Analog Devices Inc,Analog Devices Inc,name matches,https://www.gurufocus.com/stock/ADI/summary
218,OK,NASDAQ,APPF,APPF,AppFolio Inc,AppFolio Inc,name matches,https://www.gurufocus.com/stock/APPF/summary
219,OK,NASDAQ,AAPL,AAPL,Apple Inc,Apple Inc,name matches,https://www.gurufocus.com/stock/AAPL/summary
220,OK,NASDAQ,AMAT,AMAT,Applied Materials Inc,Applied Materials Inc,name matches,https://www.gurufocus.com/stock/AMAT/summary
221,OK,NYSE,ANET,ANET,Arista Networks Inc,Arista Networks Inc,name matches,https://www.gurufocus.com/stock/ANET/summary
223,OK,NASDAQ,ADSK,ADSK,Autodesk Inc,Autodesk Inc,name matches,https://www.gurufocus.com/stock/ADSK/summary
224,OK,NASDAQ,ADP,ADP,Automatic Data Processing Inc,Automatic Data Processing Inc,name matches,https://www.gurufocus.com/stock/ADP/summary
225,OK,NYSE,AZO,AZO,AutoZone Inc,AutoZone Inc,name matches,https://www.gurufocus.com/stock/AZO/summary
226,OK,NASDAQ,AXON,AXON,Axon Enterprise Inc,Axon Enterprise Inc,name matches,https://www.gurufocus.com/stock/AXON/summary
227,OK,NYSE,BMI,BMI,Badger Meter Inc,Badger Meter Inc,name matches,https://www.gurufocus.com/stock/BMI/summary
228,OK,NYSE,BLK,BLK,BlackRock Inc,BlackRock Inc,name matches,https://www.gurufocus.com/stock/BLK/summary
229,OK,NASDAQ,BKNG,BKNG,Booking Holdings Inc,Booking Holdings Inc,name matches,https://www.gurufocus.com/stock/BKNG/summary
230,OK,NASDAQ,AVGO,AVGO,Broadcom Inc,Broadcom Inc,name matches,https://www.gurufocus.com/stock/AVGO/summary
231,OK,NYSE,BR,BR,Broadridge Financial Solutions Inc,Broadridge Financial Solutions Inc,name matches,https://www.gurufocus.com/stock/BR/summary
232,OK,NYSE,BRO,BRO,Brown & Brown Inc,Brown & Brown Inc,name matches,https://www.gurufocus.com/stock/BRO/summary
233,OK,NASDAQ,CDNS,CDNS,Cadence Design Systems Inc,Cadence Design Systems Inc,name matches,https://www.gurufocus.com/stock/CDNS/summary
234,OK,NASDAQ,CVCO,CVCO,Cavco Industries Inc,Cavco Industries Inc,name matches,https://www.gurufocus.com/stock/CVCO/summary
235,OK,NYSE,CBOE,CBOE,Cboe Global Markets Inc,Cboe Global Markets Inc,name matches,https://www.gurufocus.com/stock/CBOE/summary
236,OK,NYSE,CHE,CHE,Chemed Corp,Chemed Corp,name matches,https://www.gurufocus.com/stock/CHE/summary
237,OK,NYSE,CHD,CHD,Church & Dwight Co Inc,Church & Dwight Co Inc,name matches,https://www.gurufocus.com/stock/CHD/summary
238,OK,NASDAQ,CTAS,CTAS,Cintas Corp,Cintas Corp,name matches,https://www.gurufocus.com/stock/CTAS/summary
239,OK,NASDAQ,CME,CME,CME Group Inc,CME Group Inc,name matches,https://www.gurufocus.com/stock/CME/summary
240,OK,NYSE,KO,KO,Coca-Cola Co,Coca-Cola Co,name matches,https://www.gurufocus.com/stock/KO/summary
241,OK,NASDAQ,CTSH,CTSH,Cognizant Technology Solutions Corp,Cognizant Technology Solutions Corp,name matches,https://www.gurufocus.com/stock/CTSH/summary
242,OK,NYSE,CL,CL,Colgate-Palmolive Co,Colgate-Palmolive Co,name matches,https://www.gurufocus.com/stock/CL/summary
243,OK,NYSE,FIX,FIX,Comfort Systems USA Inc,Comfort Systems USA Inc,name matches,https://www.gurufocus.com/stock/FIX/summary
244,OK,NASDAQ,CVLT,CVLT,CommVault Systems Inc,CommVault Systems Inc,name matches,https://www.gurufocus.com/stock/CVLT/summary
245,OK,NASDAQ,CPRT,CPRT,Copart Inc,Copart Inc,name matches,https://www.gurufocus.com/stock/CPRT/summary
246,OK,NASDAQ,CSGP,CSGP,CoStar Group Inc,CoStar Group Inc,name matches,https://www.gurufocus.com/stock/CSGP/summary
247,OK,NASDAQ,COST,COST,Costco Wholesale Corp,Costco Wholesale Corp,name matches,https://www.gurufocus.com/stock/COST/summary
248,OK,NASDAQ,CRWD,CRWD,CrowdStrike Holdings Inc,CrowdStrike Holdings Inc,name matches,https://www.gurufocus.com/stock/CRWD/summary
249,OK,NYSE,DHR,DHR,Danaher Corp,Danaher Corp,name matches,https://www.gurufocus.com/stock/DHR/summary
250,OK,NYSE,DE,DE,Deere & Co,Deere & Co,name matches,https://www.gurufocus.com/stock/DE/summary
251,OK,NYSE,DLR,DLR,Digital Realty Trust Inc,Digital Realty Trust Inc,name matches,https://www.gurufocus.com/stock/DLR/summary
252,OK,NYSE,ECL,ECL,Ecolab Inc,Ecolab Inc,name matches,https://www.gurufocus.com/stock/ECL/summary
253,OK,NYSE,EW,EW,Edwards Lifesciences Corp,Edwards Lifesciences Corp,name matches,https://www.gurufocus.com/stock/EW/summary
254,OK,NYSE,LLY,LLY,Eli Lilly and Co,Eli Lilly and Co,name matches,https://www.gurufocus.com/stock/LLY/summary
255,OK,NYSE,EFX,EFX,Equifax Inc,Equifax Inc,name matches,https://www.gurufocus.com/stock/EFX/summary
256,OK,NASDAQ,EQIX,EQIX,Equinix Inc,Equinix Inc,name matches,https://www.gurufocus.com/stock/EQIX/summary
257,OK,NYSE,EXPD,EXPD,Expeditors International of Washington Inc,Expeditors International of Washington Inc,name matches,https://www.gurufocus.com/stock/EXPD/summary
258,OK,NASDAQ,EXPO,EXPO,Exponent Inc,Exponent Inc,name matches,https://www.gurufocus.com/stock/EXPO/summary
259,OK,NYSE,FN,FN,Fabrinet,Fabrinet,name matches,https://www.gurufocus.com/stock/FN/summary
260,OK,NYSE,FDS,FDS,FactSet Research Systems Inc,FactSet Research Systems Inc,name matches,https://www.gurufocus.com/stock/FDS/summary
261,OK,NYSE,FICO,FICO,Fair Isaac Corp,Fair Isaac Corp,name matches,https://www.gurufocus.com/stock/FICO/summary
262,OK,NASDAQ,FAST,FAST,Fastenal Co,Fastenal Co,name matches,https://www.gurufocus.com/stock/FAST/summary
264,OK,NASDAQ,FTNT,FTNT,Fortinet Inc,Fortinet Inc,name matches,https://www.gurufocus.com/stock/FTNT/summary
265,OK,NYSE,IT,IT,Gartner Inc,Gartner Inc,name matches,https://www.gurufocus.com/stock/IT/summary
266,OK,NYSE,HEI,HEI,Heico Corp,Heico Corp,name matches,https://www.gurufocus.com/stock/HEI/summary
267,OK,NYSE,HSY,HSY,The Hershey Co,The Hershey Co,name matches,https://www.gurufocus.com/stock/HSY/summary
268,OK,NYSE,HD,HD,The Home Depot Inc,The Home Depot Inc,name matches,https://www.gurufocus.com/stock/HD/summary
269,OK,NYSE,IEX,IEX,IDEX Corp,IDEX Corp,name matches,https://www.gurufocus.com/stock/IEX/summary
270,OK,NASDAQ,IDXX,IDXX,IDEXX Laboratories Inc,IDEXX Laboratories Inc,name matches,https://www.gurufocus.com/stock/IDXX/summary
271,OK,NYSE,ITW,ITW,Illinois Tool Works Inc,Illinois Tool Works Inc,name matches,https://www.gurufocus.com/stock/ITW/summary
272,OK,NASDAQ,IBKR,IBKR,Interactive Brokers Group Inc,Interactive Brokers Group Inc,name matches,https://www.gurufocus.com/stock/IBKR/summary
273,OK,NYSE,ICE,ICE,Intercontinental Exchange Inc,Intercontinental Exchange Inc,name matches,https://www.gurufocus.com/stock/ICE/summary
274,OK,NASDAQ,INTU,INTU,Intuit Inc,Intuit Inc,name matches,https://www.gurufocus.com/stock/INTU/summary
275,OK,NASDAQ,ISRG,ISRG,Intuitive Surgical Inc,Intuitive Surgical Inc,name matches,https://www.gurufocus.com/stock/ISRG/summary
276,OK,NASDAQ,JKHY,JKHY,Jack Henry & Associates Inc,Jack Henry & Associates Inc,name matches,https://www.gurufocus.com/stock/JKHY/summary
277,OK,NYSE,JNJ,JNJ,Johnson & Johnson,Johnson & Johnson,name matches,https://www.gurufocus.com/stock/JNJ/summary
278,OK,NYSE,KNSL,KNSL,Kinsale Capital Group Inc,Kinsale Capital Group Inc,name matches,https://www.gurufocus.com/stock/KNSL/summary
279,OK,NASDAQ,KLAC,KLAC,KLA Corp,KLA Corp,name matches,https://www.gurufocus.com/stock/KLAC/summary
280,OK,NASDAQ,LRCX,LRCX,Lam Research Corp,Lam Research Corp,name matches,https://www.gurufocus.com/stock/LRCX/summary
281,OK,NASDAQ,LSTR,LSTR,Landstar System Inc,Landstar System Inc,name matches,https://www.gurufocus.com/stock/LSTR/summary
282,OK,NASDAQ,LMAT,LMAT,LeMaitre Vascular Inc,LeMaitre Vascular Inc,name matches,https://www.gurufocus.com/stock/LMAT/summary
283,OK,NYSE,LII,LII,Lennox International Inc,Lennox International Inc,name matches,https://www.gurufocus.com/stock/LII/summary
284,OK,NYSE,LECO,LECO,Lincoln Electric Holdings Inc,Lincoln Electric Holdings Inc,name matches,https://www.gurufocus.com/stock/LECO/summary
285,OK,NYSE,LOW,LOW,Lowe's Companies Inc,Lowe's Companies Inc,name matches,https://www.gurufocus.com/stock/LOW/summary
286,OK,NASDAQ,MANH,MANH,Manhattan Associates Inc,Manhattan Associates Inc,name matches,https://www.gurufocus.com/stock/MANH/summary
287,OK,NYSE,MRSH,MRSH,Marsh,Marsh,name matches,https://www.gurufocus.com/stock/MRSH/summary
288,OK,NYSE,MA,MA,Mastercard Inc,Mastercard Inc,name matches,https://www.gurufocus.com/stock/MA/summary
289,OK,NYSE,MCD,MCD,McDonald's Corp,McDonald's Corp,name matches,https://www.gurufocus.com/stock/MCD/summary
290,OK,NASDAQ,MEDP,MEDP,Medpace Holdings Inc,Medpace Holdings Inc,name matches,https://www.gurufocus.com/stock/MEDP/summary
291,OK,NYSE,MDT,MDT,Medtronic PLC,Medtronic PLC,name matches,https://www.gurufocus.com/stock/MDT/summary
292,OK,NASDAQ,MELI,MELI,MercadoLibre Inc,MercadoLibre Inc,name matches,https://www.gurufocus.com/stock/MELI/summary
293,OK,NASDAQ,META,META,Meta Platforms Inc,Meta Platforms Inc,name matches,https://www.gurufocus.com/stock/META/summary
294,OK,NYSE,MTD,MTD,Mettler-Toledo International Inc,Mettler-Toledo International Inc,name matches,https://www.gurufocus.com/stock/MTD/summary
295,OK,NASDAQ,MCHP,MCHP,Microchip Technology Inc,Microchip Technology Inc,name matches,https://www.gurufocus.com/stock/MCHP/summary
296,OK,NASDAQ,MSFT,MSFT,Microsoft Corp,Microsoft Corp,name matches,https://www.gurufocus.com/stock/MSFT/summary
297,OK,NASDAQ,MPWR,MPWR,Monolithic Power Systems Inc,Monolithic Power Systems Inc,name matches,https://www.gurufocus.com/stock/MPWR/summary
298,OK,NASDAQ,MNST,MNST,Monster Beverage Corp,Monster Beverage Corp,name matches,https://www.gurufocus.com/stock/MNST/summary
299,OK,NYSE,MCO,MCO,Moodys Corp,Moodys Corp,name matches,https://www.gurufocus.com/stock/MCO/summary
300,OK,NASDAQ,MORN,MORN,Morningstar Inc,Morningstar Inc,name matches,https://www.gurufocus.com/stock/MORN/summary
301,OK,NYSE,MSCI,MSCI,MSCI Inc,MSCI Inc,name matches,https://www.gurufocus.com/stock/MSCI/summary
302,OK,NYSE,MLI,MLI,Mueller Industries Inc,Mueller Industries Inc,name matches,https://www.gurufocus.com/stock/MLI/summary
303,OK,NASDAQ,NDAQ,NDAQ,Nasdaq Inc,Nasdaq Inc,name matches,https://www.gurufocus.com/stock/NDAQ/summary
304,OK,NASDAQ,NFLX,NFLX,Netflix Inc,Netflix Inc,name matches,https://www.gurufocus.com/stock/NFLX/summary
305,OK,NYSE,NEE,NEE,NextEra Energy Inc,NextEra Energy Inc,name matches,https://www.gurufocus.com/stock/NEE/summary
306,OK,NYSE,NKE,NKE,Nike Inc,Nike Inc,name matches,https://www.gurufocus.com/stock/NKE/summary
307,OK,NASDAQ,NVDA,NVDA,NVIDIA Corp,NVIDIA Corp,name matches,https://www.gurufocus.com/stock/NVDA/summary
308,OK,NYSE,NVR,NVR,NVR Inc,NVR Inc,name matches,https://www.gurufocus.com/stock/NVR/summary
309,OK,NASDAQ,ODFL,ODFL,Old Dominion Freight Line Inc,Old Dominion Freight Line Inc,name matches,https://www.gurufocus.com/stock/ODFL/summary
310,OK,NYSE,ORCL,ORCL,Oracle Corp,Oracle Corp,name matches,https://www.gurufocus.com/stock/ORCL/summary
311,OK,NASDAQ,ORLY,ORLY,O'Reilly Automotive Inc,O'Reilly Automotive Inc,name matches,https://www.gurufocus.com/stock/ORLY/summary
312,OK,NASDAQ,OTCM,OTCM,OTC Markets Group Inc,OTC Markets Group Inc,name matches,https://www.gurufocus.com/stock/OTCM/summary
313,OK,NYSE,PLTR,PLTR,Palantir Technologies Inc,Palantir Technologies Inc,name matches,https://www.gurufocus.com/stock/PLTR/summary
314,OK,NASDAQ,PANW,PANW,Palo Alto Networks Inc,Palo Alto Networks Inc,name matches,https://www.gurufocus.com/stock/PANW/summary
315,OK,NYSE,PH,PH,Parker Hannifin Corp,Parker Hannifin Corp,name matches,https://www.gurufocus.com/stock/PH/summary
316,OK,NASDAQ,PAYX,PAYX,Paychex Inc,Paychex Inc,name matches,https://www.gurufocus.com/stock/PAYX/summary
317,OK,NYSE,PAYC,PAYC,Paycom Software Inc,Paycom Software Inc,name matches,https://www.gurufocus.com/stock/PAYC/summary
318,OK,NASDAQ,PEP,PEP,PepsiCo Inc,PepsiCo Inc,name matches,https://www.gurufocus.com/stock/PEP/summary
319,OK,NASDAQ,POOL,POOL,Pool Corp,Pool Corp,name matches,https://www.gurufocus.com/stock/POOL/summary
320,OK,NYSE,PG,PG,Procter & Gamble Co,Procter & Gamble Co,name matches,https://www.gurufocus.com/stock/PG/summary
321,OK,NASDAQ,QCOM,QCOM,Qualcomm Inc,Qualcomm Inc,name matches,https://www.gurufocus.com/stock/QCOM/summary
322,OK,NASDAQ,QLYS,QLYS,Qualys Inc,Qualys Inc,name matches,https://www.gurufocus.com/stock/QLYS/summary
323,OK,NYSE,RMD,RMD,ResMed Inc,ResMed Inc,name matches,https://www.gurufocus.com/stock/RMD/summary
324,OK,NYSE,ROL,ROL,Rollins Inc,Rollins Inc,name matches,https://www.gurufocus.com/stock/ROL/summary
325,OK,NASDAQ,ROP,ROP,Roper Technologies Inc,Roper Technologies Inc,name matches,https://www.gurufocus.com/stock/ROP/summary
326,OK,NYSE,SPGI,SPGI,S&P Global Inc,S&P Global Inc,name matches,https://www.gurufocus.com/stock/SPGI/summary
327,OK,NYSE,CRM,CRM,Salesforce Inc,Salesforce Inc,name matches,https://www.gurufocus.com/stock/CRM/summary
328,OK,NASDAQ,SBAC,SBAC,SBA Communications Corp,SBA Communications Corp,name matches,https://www.gurufocus.com/stock/SBAC/summary
329,OK,NYSE,NOW,NOW,ServiceNow Inc,ServiceNow Inc,name matches,https://www.gurufocus.com/stock/NOW/summary
330,OK,NYSE,SHW,SHW,Sherwin-Williams Co,Sherwin-Williams Co,name matches,https://www.gurufocus.com/stock/SHW/summary
331,OK,NASDAQ,SSD,SSD,Simpson Manufacturing Co Inc,Simpson Manufacturing Co Inc,name matches,https://www.gurufocus.com/stock/SSD/summary
332,OK,NYSE,STE,STE,Steris PLC,Steris PLC,name matches,https://www.gurufocus.com/stock/STE/summary
333,OK,NYSE,SYK,SYK,Stryker Corp,Stryker Corp,name matches,https://www.gurufocus.com/stock/SYK/summary
334,OK,NASDAQ,SNPS,SNPS,Synopsys Inc,Synopsys Inc,name matches,https://www.gurufocus.com/stock/SNPS/summary
335,OK,NYSE,TDY,TDY,Teledyne Technologies Inc,Teledyne Technologies Inc,name matches,https://www.gurufocus.com/stock/TDY/summary
336,OK,NASDAQ,TER,TER,Teradyne Inc,Teradyne Inc,name matches,https://www.gurufocus.com/stock/TER/summary
337,OK,NASDAQ,TXN,TXN,Texas Instruments Inc,Texas Instruments Inc,name matches,https://www.gurufocus.com/stock/TXN/summary
338,OK,NYSE,TPL,TPL,Texas Pacific Land Corp,Texas Pacific Land Corp,name matches,https://www.gurufocus.com/stock/TPL/summary
339,OK,NASDAQ,TXRH,TXRH,Texas Roadhouse Inc,Texas Roadhouse Inc,name matches,https://www.gurufocus.com/stock/TXRH/summary
340,OK,NYSE,TMO,TMO,Thermo Fisher Scientific Inc,Thermo Fisher Scientific Inc,name matches,https://www.gurufocus.com/stock/TMO/summary
341,OK,NYSE,TTC,TTC,The Toro Co,The Toro Co,name matches,https://www.gurufocus.com/stock/TTC/summary
342,OK,NASDAQ,TSCO,TSCO,Tractor Supply Co,Tractor Supply Co,name matches,https://www.gurufocus.com/stock/TSCO/summary
343,OK,NYSE,TT,TT,Trane Technologies PLC,Trane Technologies PLC,name matches,https://www.gurufocus.com/stock/TT/summary
344,OK,NYSE,TDG,TDG,TransDigm Group Inc,TransDigm Group Inc,name matches,https://www.gurufocus.com/stock/TDG/summary
345,OK,NYSE,UI,UI,Ubiquiti Inc,Ubiquiti Inc,name matches,https://www.gurufocus.com/stock/UI/summary
346,OK,NASDAQ,UFPI,UFPI,UFP Industries Inc,UFP Industries Inc,name matches,https://www.gurufocus.com/stock/UFPI/summary
347,OK,NASDAQ,ULTA,ULTA,Ulta Beauty Inc,Ulta Beauty Inc,name matches,https://www.gurufocus.com/stock/ULTA/summary
348,OK,NYSE,UNH,UNH,UnitedHealth Group Inc,UnitedHealth Group Inc,name matches,https://www.gurufocus.com/stock/UNH/summary
349,OK,NYSE,VEEV,VEEV,Veeva Systems Inc,Veeva Systems Inc,name matches,https://www.gurufocus.com/stock/VEEV/summary
350,OK,NASDAQ,VRSN,VRSN,VeriSign Inc,VeriSign Inc,name matches,https://www.gurufocus.com/stock/VRSN/summary
351,OK,NASDAQ,VRSK,VRSK,Verisk Analytics Inc,Verisk Analytics Inc,name matches,https://www.gurufocus.com/stock/VRSK/summary
352,OK,NYSE,V,V,Visa Inc,Visa Inc,name matches,https://www.gurufocus.com/stock/V/summary
353,OK,NYSE,WM,WM,Waste Management Inc,Waste Management Inc,name matches,https://www.gurufocus.com/stock/WM/summary
354,OK,NYSE,WAT,WAT,Waters Corp,Waters Corp,name matches,https://www.gurufocus.com/stock/WAT/summary
355,OK,NYSE,WSO,WSO,Watsco Inc,Watsco Inc,name matches,https://www.gurufocus.com/stock/WSO/summary
356,OK,NYSE,WTS,WTS,Watts Water Technologies Inc,Watts Water Technologies Inc,name matches,https://www.gurufocus.com/stock/WTS/summary
357,OK,NASDAQ,WDFC,WDFC,WD-40 Co,WD-40 Co,name matches,https://www.gurufocus.com/stock/WDFC/summary
358,OK,NYSE,WST,WST,West Pharmaceutical Services Inc,West Pharmaceutical Services Inc,name matches,https://www.gurufocus.com/stock/WST/summary
359,OK,NYSE,WSM,WSM,Williams-Sonoma Inc,Williams-Sonoma Inc,name matches,https://www.gurufocus.com/stock/WSM/summary
360,OK,NYSE,GWW,GWW,W.W. Grainger Inc,W.W. Grainger Inc,name matches,https://www.gurufocus.com/stock/GWW/summary
361,OK,NASDAQ,ZBRA,ZBRA,Zebra Technologies Corp,Zebra Technologies Corp,name matches,https://www.gurufocus.com/stock/ZBRA/summary
362,OK,NYSE,ZTS,ZTS,Zoetis Inc,Zoetis Inc,name matches,https://www.gurufocus.com/stock/ZTS/summary
406,OK,OHEL,DIGIA,OHEL:DIGIA,Digia Oyj,Digia Oyj,name matches,https://www.gurufocus.com/stock/OHEL:DIGIA/summary
508,OK,OSTO,LIME,OSTO:LIME,Lime Technologies AB,Lime Technologies AB,name matches,https://www.gurufocus.com/stock/OSTO:LIME/summary
511,OK,OSTO,NTEK B,OSTO:NTEK B,Novotek AB,Novotek AB,name matches,https://www.gurufocus.com/stock/OSTO:NTEK B/summary
585,OK,NYSE,BOX,BOX,Box Inc,Box Inc,name matches,https://www.gurufocus.com/stock/BOX/summary
627,OK,NASDAQ,PI,PI,Impinj Inc,Impinj Inc,name matches,https://www.gurufocus.com/stock/PI/summary
638,OK,NASDAQ,LNTH,LNTH,Lantheus Holdings Inc,Lantheus Holdings Inc,name matches,https://www.gurufocus.com/stock/LNTH/summary
675,OK,NASDAQ,PLXS,PLXS,Plexus Corp,Plexus Corp,name matches,https://www.gurufocus.com/stock/PLXS/summary
689,OK,NASDAQ,STRL,STRL,Sterling Infrastructure Inc,Sterling Infrastructure Inc,name matches,https://www.gurufocus.com/stock/STRL/summary
1030,OK,NASDAQ,PCTY,PCTY,Paylocity Holding Corp,Paylocity Holding Corp,name matches,https://www.gurufocus.com/stock/PCTY/summary
1202,OK,XKRX,000660,XKRX:000660,SK Hynix Inc,SK Hynix Inc,name matches,https://www.gurufocus.com/stock/XKRX:000660/summary
1447,OK,XBRU,UCB,XBRU:UCB,UCB SA,UCB SA,name matches,https://www.gurufocus.com/stock/XBRU:UCB/summary
1463,OK,NYSE,BABA,BABA,Alibaba Group Holding Ltd,Alibaba Group Holding Ltd,name matches,https://www.gurufocus.com/stock/BABA/summary
1596,OK,XSWX,SGSN,XSWX:SGSN,SGS AG,SGS AG,name matches,https://www.gurufocus.com/stock/XSWX:SGSN/summary
1611,RESTRICTED,LSE,CMCX,LSE:CMCX,CMC Markets,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:CMCX/summary
1628,RESTRICTED,LSE,ULVR,LSE:ULVR,Unilever,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:ULVR/summary
1722,OK,NASDAQ,MU,MU,Micron Technology Inc,Micron Technology Inc,name matches,https://www.gurufocus.com/stock/MU/summary
1864,OK,XTER,ELG,XTER:ELG,Elmos Semiconductor SE,Elmos Semiconductor SE,name matches,https://www.gurufocus.com/stock/XTER:ELG/summary
1974,RESTRICTED,LSE,GDWN,LSE:GDWN,Goodwin,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:GDWN/summary
